"id","url","created_by","created_at","terms","term_count","answered","answered_by","answer_terms","answer_term_count","posters","poster_count","posts_count","views","like_count"
"852","https://forum.knime.com/t/org-knime-product-batch-application-could-not-be-found-in-the-registry/852","rockfiller","2010-08-26T12:26","product, batch, applic, found, registri, set, winxp, task, schedul, run, follow, exe, nosplash, noexit, consolelog, clean, reset, workflowdir, workspac, autoexecut, error, appear, messag, stack, java, lang, runtimeexcept, avail, eclips, ant, core, antrunn, ui, birt, report, engin, reportexecutor, equinox, intern, app, eclipseappcontain, startdefaultapp, mainapplicationlaunch, save, mail, rockfil",46,"no",,,0,"gabriel, rockfiller",2,5,26,1
"847","https://forum.knime.com/t/scoring-data-after-knime-association-rule-learner-options/847","gopalsb","2010-08-23T17:53","score, data, after, associ, rule, learner, option, tool, difficulti, provid, success, abl, creat, take, one, input, second, produc, match, everi, row, set, bharad",23,"no",,,0,"gopalsb",1,1,13,0
"846","https://forum.knime.com/t/where-to-download-the-old-report-feature/846","Andreas","2010-08-19T21:01","where, download, old, report, featur, design, andi",7,"no",,,0,"Andreas, thor",2,2,7,0
"844","https://forum.knime.com/t/how-to-make-the-knime-project-autoexecute/844","rockfiller","2010-08-19T15:15","make, autoexecut, set, hnime, show, perform, handl, data, automat, fix, time, everyday, result, offic, note, auto, refresh",17,"no",,,0,"gabriel, rockfiller",2,2,10,0
"842","https://forum.knime.com/t/variable-control-and-file-output/842","jocago","2010-08-19T03:50","variabl, control, file, output, afternoon, tie, split, data, valu, exampl, record, where, field, alpha, should, written, csv, most, solv, loop, similar, java, snippet, writer, cannot, finish, befor, next, iter, start, end, up, length, tackl, better",35,"no",,,0,"jocago, wiswedel",2,2,33,0
"841","https://forum.knime.com/t/reference-row-filter-recognizing-row-as-integer-not-double/841","js0823","2010-08-19T02:08","refer, row, filter, recogn, integ, doubl, excel, file, exampl, rownam, reader, show, first, column, string, rest, howev, connect, chang, second, third, reason, last, stay",24,"no",,,0,"js0823, wiswedel",2,3,12,0
"840","https://forum.knime.com/t/joiner-tables-using-a-shared-column-not-rowid/840","midny","2010-08-18T09:00","joiner, tabl, share, column, rowid, make, exampl, simpl, understand, id, group, smile, hierarchyid, row, total, data, mol, bt, va, cc, ccc, start, jchem, librarymc, join, choos, mode, select, full, outer, warn, encount, fix, duplic, key, end, error, execut, fail, number, suggest, mindi",42,"no",,,0,"midny, wiswedel",2,2,17,0
"839","https://forum.knime.com/t/merging-two-columns-of-data/839","bmasek","2010-08-13T23:49","merg, two, column, data, background, contain, miss, cell, replac, valu, content, anoth",12,"no",,,0,"fboes, bmasek",2,2,462,0
"828","https://forum.knime.com/t/more-keyboard-shortcuts-for-knime/828","holgerbrandl","2010-08-10T12:49","more, keyboard, shortcut, normal, geeeki, care, bind, actual, sever, biologist, biochemist, our, lab, complain, miss, imho, shoul, improv, provid, least, open, output, tabl, meta, view, alt, simpi, space, most, case, close, configur, dialog, via, esc, enter, config, execut, juss, hidden, alreadi, present, trick, holger",44,"no",,,0,"berthold, holgerbrandl, johannes.schweig",3,4,53,2
"827","https://forum.knime.com/t/can-not-start-knime/827","amaunz","2010-08-09T15:21","start, download, linux, version, receiv, error, occur, see, log, file, home, workspac, metadata, content, session, eclips, buildid, unknown, java, vendor, sun, microsystem, inc, bootload, constant, os, arch, ws, gtk, nl, en, command, line, argument, clean, entri, ui, workbench, messag, widget, dispos, too, earli, stack, lang, runtimeexcept, intern, workbenchpartrefer, widgetdispos, swt, typedlisten, handleev, eventt, sendev, releas, control, composit, releasechildren, canva, decor, shell, display, graphic, devic, product, rcp, knimeappl, equinox, app, eclipseapphandl, run, core, runtim, adaptor, eclipseapplaunch, runappl, eclipsestart, reflect, nativemethodaccessorimpl, invok, nativ, method, delegatingmethodaccessorimpl, launcher, main, invokeframework, basicrun, andrea",88,"no",,,0,"pc, gabriel, Max, amaunz, wiswedel",5,8,13,0
"826","https://forum.knime.com/t/in-the-rule-engine/826","Schlirgg","2010-08-06T15:19","rule, engin, creat, exist, simular, schlirgg",6,"no",,,0,"Schlirgg, thor, Krishna.shasthri",3,5,11,0
"825","https://forum.knime.com/t/node-that-compares-two-tables/825","js0823","2010-08-06T05:49","compar, two, tabl, merg, much",5,"no",,,0,"thor, js0823",2,2,15,0
"824","https://forum.knime.com/t/problem-with-svm-regression-results/824","kosumo","2010-08-05T17:43","svm, regress, result, predict, libsvm, rbf, kernel, epsilon, svr, also, nu, type, howev, mislead, most, valu, similar, though, come, differ, attribut, dataset, three, nomin, convert, numer, support, weka, binari, chang, final, actual, two, textual, previous, includ, one, wordvector, same, detail, fix, advanc",42,"no",,,0,"kosumo, berthold",2,2,63,0
"823","https://forum.knime.com/t/ungroup-not-working-in-knime-2-2-on-mac/823","ihoffman","2010-08-04T23:57","ungroup, work, mac, function, abl, drag, onto, protocol, configur, follow, error, dialog, cannot, open, reason, column, spec, compat, collectiondatavalu",19,"no",,,0,"ihoffman, thor, tobias.koetter",3,5,34,0
"821","https://forum.knime.com/t/sql-server-connectivity/821","Ferzackerly","2010-08-03T16:42","sql, server, connect, gentl, set, up, microsoft, databas, reader, run, issu, main, due, lack, knowledg, configur, present, drop, down, where, option, sun, jdbc, odbc, jdbcodbcdriv, anoth, dropdown, url, name, follow, various, usernam, password, script, manag, find, out, driver, load, order, establish, prefer, empti, list, box, add, unfortun, alreadi, includ, instal, whether, download, first, few, forum, post, found, one, explain, process, pointer, much, appreci, si, ps, window, xp, bit, studio, client, machin",71,"no",,,0,"benitoski, gabriel, tobias.koetter, troy.smith, twuyts, Kaymar, Ferzackerly, johnstaveley",8,17,97,0
"820","https://forum.knime.com/t/how-to-use-import-java-awt-point-in-the-javasnippetnode/820","Schlirgg","2010-08-02T14:07","import, java, awt, point, javasnippetnod, keyword, return, illeg, start, express, mani, schlirgg",12,"no",,,0,"Schlirgg, gabriel",2,3,8,0
"817","https://forum.knime.com/t/databse-querry-node-notworking-properly-issue-copy-pasting-from-nodes-field/817","gbonamy","2010-07-30T11:04","databs, querri, notwork, proper, issu, copi, past, field, sdk, eclips, java, far, understand, simpli, modifi, ansql, replac, tabl, previous, sql, mani, keep, error, name, ambigu, defin, cannot, alias, also, text, box, final, direct, repport, bottom, properti, dialog, lik",38,"no",,,0,"lclough, gabriel, gbonamy",3,5,11,0
"811","https://forum.knime.com/t/cant-connect-to-workflow-server/811","baj","2010-07-27T15:57","connect, server, publicserv, follow, messag, consol, error, remoterepositoryview, user, guest, reason, fail, time, out, omg, corba, initi, instanti, default, orb, implement, sun, ee, impl, orbimpl, vmcid, minor, code, complet, wrong, bernd",31,"no",,,0,"gabriel, baj",2,3,8,0
"810","https://forum.knime.com/t/looking-for-node-that-finds-number-in-table/810","js0823","2010-07-27T03:17","find, number, tabl, search, column, exampl, sever, each, row",9,"no",,,0,"thor, js0823",2,4,7,0
"807","https://forum.knime.com/t/bug-2326-weka-node-dialogs-need-scrollpane/807","gvanvuuren","2010-07-24T23:46","bug, weka, dialog, scrollpan, upgrad, releas, suspect, introduc, configur, top, panel, first, tab, complet, cover, virtual, imposs, work, anybodi, confirm",20,"no",,,0,"gabriel, gvanvuuren",2,3,7,0
"806","https://forum.knime.com/t/writing-to-ms-access/806","Ergonomist","2010-07-22T19:51","write, ms, access, challeng, everi, day, pretti, massiv, tabl, row, col, doubl, valu, suppos, most, compact, format, onto, local, drive, without, admin, privileg, howev, complain, error, databas, writer, execut, fail, syntax, creat, statement",33,"no",,,0,"gabriel, Ergonomist",2,2,13,0
"803","https://forum.knime.com/t/data-spec-after-execution-aehh-what/803","Watzlaw","2010-07-21T13:41","data, spec, after, execut, aehh, togeth, occasion, show, red, warn, sign, follow, tooltip, dataspec, generat, configur, match, same, up, error, log, consol, two, comment, concern, featur, mismatch, critic, should, imho, rather, user, often, call, assist, becaus, import, wrong, messag, complet, out, rang, implement, his, own, confus, indic, least, non, colleagu, clue, mean, suggest, chang, type, more, end, watzlaw",58,"no",,,0,"thor, gabriel, Andreu_Raya, clusty, ChemMitch, schaudhuri, Watzlaw",7,12,316,0
"798","https://forum.knime.com/t/split-collection-column-element-names/798","baj","2010-07-16T14:11","split, collect, column, element, name, descript, impli, set, somewher, field, call, where, defin, creat, java, snippet, return, integ, array, bernd",20,"no",,,0,"baj",1,1,12,0
"796","https://forum.knime.com/t/minor-bug-wrong-message-displayed/796","baj","2010-07-13T19:25","minor, bug, wrong, messag, display, symptom, confus, export, reproduc, while, execut, without, data, ask, save, chang, exit, anyway, after, write",20,"no",,,0,"baj",1,1,7,0
"794","https://forum.knime.com/t/r-and-workflow-variables/794","baj","2010-07-12T17:21","variabl, snippet, view, set, path, imag, creat, outsid, actual, through, command, line, execut, batch, mode, bernd",16,"no",,,0,"superanaxo, baj",2,3,10,0
"792","https://forum.knime.com/t/difficulty-to-connect-to-mysql-database/792","Juergen","2010-07-09T15:29","difficulti, connect, mysql, databas, via, vpn, setup, follow, window, xp, connector, java, bin, cisco, client, open, offic, openoffic, base, through, same, remot, site, establish, one, retriev, inform, messag, warn, reader, sql, sqlexcept, util, concurr, timeoutexcept, much, advanc, input, rgen",39,"no",,,0,"Juergen, gabriel",2,3,17,0
"789","https://forum.knime.com/t/iterating-a-workflow/789","Luca_Basile","2010-07-06T18:52","iter, possibl, exist, mani, file, input, altern, export, java, class, usabl, own, code, seen, refer, batch, mode, guess, invok",19,"no",,,0,"gabriel, Luca_Basile",2,3,9,0
"788","https://forum.knime.com/t/weighted-classification-with-libsvm/788","gvanvuuren","2010-07-05T03:52","weight, classif, libsvm, unbalanc, dataset, featur, command, line, option, provid, class, balanc, data, weka, wrapper, howev, field, enter, classifi, modifi, add, one, obvious, write, exist, abl, access, extend, gideon",29,"no",,,0,"gvanvuuren",1,1,9,0
"787","https://forum.knime.com/t/use-knime-as-generic-features-in-eclipse-ide/787","Miles_Parker","2010-07-04T05:15","generic, featur, eclips, ide, possibl, instal, sub, set, without, actual, product, applic, technic, speak, ignor, licens, issu, mile",18,"no",,,0,"thor, DavidF, Miles_Parker",3,7,26,0
"785","https://forum.knime.com/t/bug-opening-batch-execution-workflows/785","baj","2010-07-01T11:39","bug, open, batch, execut, consid, serious, creat, import, close, delet, includ, file, system, cannot, undon, again, messag, alreadi, group, renam, find, window, remov, data, anymor",25,"no",,,0,"baj",1,1,9,0
"734","https://forum.knime.com/t/comparing-2-sets-of-molecules/734","Dr_Van_Nostrand","2010-06-30T12:21","compar, set, molecul, determin, structur, overlap, between, cdk, fingerprint, space, somehow, suggest",12,"no",,,0,"Dr_Van_Nostrand, jada",2,2,9,0
"783","https://forum.knime.com/t/bug-one2many-many-column-instances/783","Username","2010-06-26T19:03","bug, one, mani, column, instanc, found, replic, creat, data, set, row, id, record, should, enough, better, more, read, split, messag, possibl, valu, work, small, particular, differ, user",27,"no",,,0,"schaudhuri, Iris, richards99, Username",4,7,8,0
"782","https://forum.knime.com/t/de-grouping-a-table/782","Username","2010-06-25T02:08","de, group, tabl, somebodi, trick, follow, transform, valu, abov, bitvector, generat, associ, rule, mine, same, confid, support, wrong, tip, user",20,"no",,,0,"Username, Iris",2,4,8,0
"781","https://forum.knime.com/t/sum-of-2-columns/781","Username","2010-06-24T01:52","sum, column, follow, tabl, col, shall, creat, collect, sm, java, snipet, user",12,"no",,,0,"Username, Max, Ergonomist",3,5,12,0
"780","https://forum.knime.com/t/licensing-gpl-epl/780","Miles_Parker","2010-06-23T22:01","licens, gpl, epl, first, realli, impress, stuff, hard, work, reluct, adopt, much, howev, becaus, take, critic, data, point, recent, guidanc, fsf, eclips, foundat, fundament, lack, compat, between, see, brought, up, discuss, concern, futur, mile",34,"no",,,0,"berthold, Miles_Parker",2,3,12,0
"779","https://forum.knime.com/t/use-of-colormanager-shapemanager/779","gvanvuuren","2010-06-23T21:00","colormanag, shapemanag, troubl, creat, simpl, two, color, shape, scatter, plot, input, tabl, consist, numer, real, valu, column, against, each, their, own, file, reader, manag, case, both, distinct, assign, instead, colomn, miss, set, gideon",33,"no",,,0,"ouatmad, gvanvuuren",2,3,9,0
"775","https://forum.knime.com/t/nosql-summer-in-kreuzlingen/775","thkoch","2010-06-22T19:28","nosql, summer, kreuzlingen, diesem, sommer, wollen, sich, einig, entwickl, aus, der, bodense, region, treffen, und, zusammen, wichtigen, paper, zum, thema, arbeiten, weiter, info, unter, wir, werden, mit, sicherheit, die, ber, mapreduc, googl, bigtabl, besprechen, praktisch, hadoop, reden, es, toll, wenn, jemand, vom, projekt, da, weil, ich, glaub, dass, interessant, schnittstellen, zwischen, wie, versteh, nnte, ein, frontend",56,"no",,,0,"thkoch",1,1,9,0
"773","https://forum.knime.com/t/what-are-reference-column-filter-low-variance-filter-for/773","Username","2010-06-20T16:21","refer, column, filter, low, varianc, case, tippic, area, applianc, user",10,"no",,,0,"Username, thor",2,3,11,0
"772","https://forum.knime.com/t/semi-supervised-learning-transductive-svm/772","Paul","2010-06-20T10:57","semi, supervis, learn, transduct, svm, avail, possibl, run, weka, within, guess, saw, smo, point, futur",15,"no",,,0,"gabriel, Paul",2,2,7,0
"771","https://forum.knime.com/t/sequential-pattern-mining/771","Username","2010-06-19T17:55","sequenti, pattern, mine, again, possibl, normal, assoc, rule, databas, id, item, date, time, context, user, updat, isnt, transform, trick, out, hm, littl, bit, urgent, anyway",25,"no",,,0,"Iris, Username, brandionut",3,5,57,0
"770","https://forum.knime.com/t/decreasing-dataset-dimensionality/770","Paul","2010-06-17T07:29","decreas, dataset, dimension, nomin, unord, categor, predictor, variabl, too, mani, level, bin, group, respect, interv, scale, depend, output, quit, few, discret, input, caim, algorithm, found, troubl, find, procedur, opposit, tip, appreci",31,"no",,,0,"gabriel, Paul",2,2,8,0
"769","https://forum.knime.com/t/selecting-tables-without-sql-statements/769","Freestila","2010-06-16T15:47","select, tabl, without, sql, statement, import, vom, databas, insid, instead, add, first, open, tablenam, dropdon, build, db, reader, outsid, java, string",21,"no",,,0,"Freestila",1,1,8,0
